Day,Project Name,Project ID,Project Number,Servicio,Costo,Descuentos,Promociones y otros,Subtotal
2025-03-19,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,VMware Engine,1476.043,0.000,0.000,1476.043
2025-03-19,,,,Support,217.869,0.000,0.000,217.869
2025-03-19,gtd-private-interconnect,gtd-private-interconnect,549706777962,Compute Engine,132.039,0.000,0.000,132.039
2025-03-19,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Compute Engine,102.809,0.000,0.000,102.809
2025-03-19,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Compute Engine,17.971,0.000,0.000,17.971
2025-03-19,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Managed Service for Microsoft Active Directory,12.746,0.000,0.000,12.746
2025-03-19,Snowflake,datos-433017,964471574790,Cloud Composer,12.463,0.000,0.000,12.463
2025-03-19,gtd-prj-backup-001,gtd-prj-backup-001,18927912085,Cloud Storage,12.339,0.000,0.000,12.339
2025-03-19,gtd-prj-backup-veeam-001,gtd-prj-backup-veeam-001,556560816349,Cloud Storage,9.277,0.000,0.000,9.277
2025-03-19,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Networking,9.110,-0.200,0.000,8.910
2025-03-19,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Cloud SQL,4.461,0.000,0.000,4.461
2025-03-19,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Compute Engine,4.323,0.000,0.000,4.323
2025-03-19,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Vertex AI,4.026,0.000,0.000,4.026
2025-03-19,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Vertex AI,3.255,0.000,0.000,3.255
2025-03-19,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Vertex AI,3.158,0.000,0.000,3.158
2025-03-19,telconor,telconor,26233976157,Compute Engine,2.224,0.000,0.000,2.224
2025-03-19,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Networking,2.218,0.000,0.000,2.218
2025-03-19,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Networking,2.127,0.000,0.000,2.127
2025-03-19,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Networking,2.138,-0.011,0.000,2.127
2025-03-19,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Networking,2.127,0.000,0.000,2.127
2025-03-19,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Compute Engine,1.637,0.000,0.000,1.637
2025-03-19,Snowflake,datos-433017,964471574790,Compute Engine,1.607,0.000,0.000,1.607
2025-03-19,Preventa,preventa-406613,594282942700,Networking,1.069,-0.005,0.000,1.063
2025-03-19,Snowflake,datos-433017,964471574790,Networking,1.452,-0.389,0.000,1.063
2025-03-19,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,BigQuery Reservation API,0.971,0.000,0.000,0.971
2025-03-19,Snowflake,datos-433017,964471574790,Cloud Monitoring,0.856,0.000,0.000,0.856
2025-03-19,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,BigQuery,0.453,0.000,0.000,0.453
2025-03-19,gtd-prj-suralis,gtd-prj-suralis,101376950122,Compute Engine,0.213,0.000,0.000,0.213
2025-03-19,gtd-prj-codelpa,gtd-prj-codelpa,512988914564,Cloud Storage,0.197,0.000,0.000,0.197
2025-03-19,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,BigQuery,0.121,0.000,0.000,0.121
2025-03-19,Snowflake,datos-433017,964471574790,BigQuery,0.094,0.000,0.000,0.094
2025-03-19,Preventa,preventa-406613,594282942700,Compute Engine,0.049,0.000,0.000,0.049
2025-03-19,gtd-prj-suralis,gtd-prj-suralis,101376950122,Cloud Storage,0.048,0.000,0.000,0.048
2025-03-19,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Backup and DR Service,0.038,0.000,0.000,0.038
2025-03-19,Preventa,preventa-406613,594282942700,Cloud Key Management Service (KMS),0.016,0.000,0.000,0.016
2025-03-19,Snowflake,datos-433017,964471574790,Cloud Storage,0.016,0.000,0.000,0.016
2025-03-19,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud DNS,0.012,0.000,0.000,0.012
2025-03-19,Preventa,preventa-406613,594282942700,Cloud DNS,0.009,0.000,0.000,0.009
2025-03-19,Snowflake,datos-433017,964471574790,Artifact Registry,0.008,0.000,0.000,0.008
2025-03-19,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Storage,0.005,0.000,0.000,0.005
2025-03-19,gtd-prj-prod-obs-vzor,gtd-prj-prod-obs-vzor,594063404612,Cloud DNS,0.004,0.000,0.000,0.004
2025-03-19,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Artifact Registry,0.001,0.000,0.000,0.001
2025-03-19,Snowflake,datos-433017,964471574790,Dataplex,0.000,0.000,0.000,0.000
2025-03-19,Snowflake,datos-433017,964471574790,Secret Manager,0.000,0.000,0.000,0.000
2025-03-19,telconor,telconor,26233976157,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Compute Engine,0.000,0.000,0.000,0.000
2025-03-19,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Deep Learning VM,0.000,0.000,0.000,0.000
2025-03-19,telconor,telconor,26233976157,Networking,0.049,-0.049,0.000,0.000
2025-03-19,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,BigQuery,0.000,0.000,0.000,0.000
2025-03-19,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,BigQuery Storage API,0.000,0.000,0.000,0.000
2025-03-19,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Compute Engine,0.000,0.000,0.000,0.000
2025-03-19,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Compute Engine,0.000,0.000,0.000,0.000
2025-03-19,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Networking,0.033,-0.033,0.000,0.000
2025-03-19,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Dataplex,0.000,0.000,0.000,0.000
2025-03-19,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-prj-prod-gcve-sistemas-002,gtd-prj-prod-gcve-sistemas-002,679602816297,VMware Engine,1425.948,0.000,-1425.948,0.000
2025-03-19,Preventa,preventa-406613,594282942700,Cloud Monitoring,0.000,0.000,0.000,0.000
2025-03-19,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-prj-suralis,gtd-prj-suralis,101376950122,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,Preventa,preventa-406613,594282942700,VM Manager,0.005,-0.005,0.000,0.000
2025-03-19,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Cloud Monitoring,0.000,0.000,0.000,0.000
2025-03-19,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Vertex AI Search,0.000,0.000,0.000,0.000
2025-03-19,Preventa,preventa-406613,594282942700,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Compute Engine,0.000,0.000,0.000,0.000
2025-03-19,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Dataplex,0.000,0.000,0.000,0.000
2025-03-19,primus-prj-m2vm-host-001,primus-prj-m2vm-host-001,678410470076,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Networking,0.045,-0.045,0.000,0.000
2025-03-19,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,BigQuery Storage API,0.000,0.000,0.000,0.000
2025-03-19,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Compute Engine,0.000,0.000,0.000,0.000
2025-03-19,proyecto-prueba-video,proyecto-prueba-video-429220,359504021258,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-prj-billing-001,gtd-prj-billing-001,487666489813,BigQuery,0.000,0.000,0.000,0.000
2025-03-19,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,VM Manager,0.182,-0.182,0.000,0.000
2025-03-19,telconor,telconor,26233976157,cPanel & WHM Web Hosting Panel for Ubuntu - BYOL,0.000,0.000,0.000,0.000
2025-03-19,Snowflake,datos-433017,964471574790,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-private-interconnect,gtd-private-interconnect,549706777962,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Deep Learning VM,0.000,0.000,0.000,0.000
2025-03-19,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Networking,0.072,-0.072,0.000,0.000
2025-03-19,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-prj-prod-gcve-sistemas-002,gtd-prj-prod-gcve-sistemas-002,679602816297,Invoice,96.010,0.000,-96.010,0.000
2025-03-19,Demo IAGen - Cisco Mining,sincere-muse-439619-f5,11676406949,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,Contact Center,contact-center-430619,38687230605,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Vertex AI Search,0.481,0.000,-0.481,0.000
2025-03-19,gtd-prj-prod-gcve-uah-001,gtd-prj-prod-gcve-uah-001,206659077032,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Deep Learning VM,0.000,0.000,0.000,0.000
2025-03-19,,,,Compute Engine,0.000,0.000,0.000,0.000
2025-03-19,gtd-prj-monitoring-001,gtd-prj-monitoring-001,787596661561,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-19,Demo IAGen - Cisco Mining,sincere-muse-439619-f5,11676406949,Artifact Registry,0.000,0.000,0.000,0.000
2025-03-19,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,BigQuery Storage API,0.000,0.000,0.000,0.000
2025-03-19,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Networking,0.049,-0.049,0.000,0.000
2025-03-19,Preventa,preventa-406613,594282942700,Cloud Pub/Sub,0.000,0.000,0.000,0.000
2025-03-19,gtd-prj-billing-001,gtd-prj-billing-001,487666489813,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,VMware Engine,1969.152,0.000,0.000,1969.152
2025-03-18,gtd-prj-prod-gcve-sistemas-002,gtd-prj-prod-gcve-sistemas-002,679602816297,VMware Engine,1924.128,0.000,0.000,1924.128
2025-03-18,gtd-prj-backup-veeam-001,gtd-prj-backup-veeam-001,556560816349,Cloud Storage,1305.874,0.000,0.000,1305.874
2025-03-18,,,,Support,407.263,0.000,0.000,407.263
2025-03-18,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Compute Engine,335.467,0.000,0.000,335.467
2025-03-18,gtd-prj-backup-001,gtd-prj-backup-001,18927912085,Cloud Storage,288.624,0.000,0.000,288.624
2025-03-18,gtd-private-interconnect,gtd-private-interconnect,549706777962,Compute Engine,198.904,0.000,0.000,198.904
2025-03-18,gtd-prj-suralis,gtd-prj-suralis,101376950122,Cloud Storage,67.200,0.000,0.000,67.200
2025-03-18,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Storage,53.520,0.000,0.000,53.520
2025-03-18,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Compute Engine,21.937,0.000,0.000,21.937
2025-03-18,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Managed Service for Microsoft Active Directory,19.200,0.000,0.000,19.200
2025-03-18,Snowflake,datos-433017,964471574790,Cloud Composer,16.945,0.000,0.000,16.945
2025-03-18,gtd-prj-codelpa,gtd-prj-codelpa,512988914564,Cloud Storage,16.032,0.000,0.000,16.032
2025-03-18,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Networking,13.583,-0.256,0.000,13.327
2025-03-18,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Cloud SQL,7.647,0.000,0.000,7.647
2025-03-18,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Compute Engine,5.622,0.000,0.000,5.622
2025-03-18,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Vertex AI,5.351,0.000,0.000,5.351
2025-03-18,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Vertex AI,4.701,0.000,0.000,4.701
2025-03-18,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Vertex AI,4.353,0.000,0.000,4.353
2025-03-18,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Networking,3.341,0.000,0.000,3.341
2025-03-18,telconor,telconor,26233976157,Compute Engine,3.313,0.000,0.000,3.313
2025-03-18,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Networking,3.204,0.000,0.000,3.204
2025-03-18,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Networking,3.228,-0.024,0.000,3.204
2025-03-18,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Networking,3.204,0.000,0.000,3.204
2025-03-18,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Compute Engine,2.467,0.000,0.000,2.467
2025-03-18,Snowflake,datos-433017,964471574790,Compute Engine,2.394,0.000,0.000,2.394
2025-03-18,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,BigQuery Reservation API,1.644,0.000,0.000,1.644
2025-03-18,Snowflake,datos-433017,964471574790,Networking,2.136,-0.534,0.000,1.602
2025-03-18,Preventa,preventa-406613,594282942700,Networking,1.602,0.000,0.000,1.602
2025-03-18,Snowflake,datos-433017,964471574790,Cloud Monitoring,1.109,0.000,0.000,1.109
2025-03-18,Preventa,preventa-406613,594282942700,Cloud Storage,0.815,0.000,0.000,0.815
2025-03-18,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,BigQuery,0.755,0.000,0.000,0.755
2025-03-18,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,BigQuery Reservation API,0.652,0.000,0.000,0.652
2025-03-18,gtd-prj-suralis,gtd-prj-suralis,101376950122,Compute Engine,0.320,0.000,0.000,0.320
2025-03-18,Snowflake,datos-433017,964471574790,Cloud Storage,0.193,0.000,0.000,0.193
2025-03-18,Snowflake,datos-433017,964471574790,BigQuery,0.188,0.000,0.000,0.188
2025-03-18,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,BigQuery,0.121,0.000,0.000,0.121
2025-03-18,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud Storage,0.088,0.000,0.000,0.088
2025-03-18,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Backup and DR Service,0.056,0.000,0.000,0.056
2025-03-18,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Cloud Storage,0.052,0.000,0.000,0.052
2025-03-18,Preventa,preventa-406613,594282942700,Cloud Key Management Service (KMS),0.024,0.000,0.000,0.024
2025-03-18,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud DNS,0.024,0.000,0.000,0.024
2025-03-18,Snowflake,datos-433017,964471574790,Artifact Registry,0.012,0.000,0.000,0.012
2025-03-18,Preventa,preventa-406613,594282942700,Cloud DNS,0.011,0.000,0.000,0.011
2025-03-18,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Cloud Storage,0.011,0.000,0.000,0.011
2025-03-18,gtd-prj-prod-obs-vzor,gtd-prj-prod-obs-vzor,594063404612,Cloud DNS,0.006,0.000,0.000,0.006
2025-03-18,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Artifact Registry,0.001,0.000,0.000,0.001
2025-03-18,Preventa,preventa-406613,594282942700,Compute Engine,0.001,0.000,0.000,0.001
2025-03-18,Snowflake,datos-433017,964471574790,Dataplex,0.000,0.000,0.000,0.000
2025-03-18,Demo IAGen - Cisco Mining,sincere-muse-439619-f5,11676406949,Cloud Storage,0.000,0.000,0.000,0.000
2025-03-18,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Networking,0.109,-0.109,0.000,0.000
2025-03-18,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Networking,0.029,-0.029,0.000,0.000
2025-03-18,gtd-private-interconnect,gtd-private-interconnect,549706777962,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,telconor,telconor,26233976157,Networking,0.064,-0.064,0.000,0.000
2025-03-18,gtd-prj-billing-001,gtd-prj-billing-001,487666489813,BigQuery Storage API,0.000,0.000,0.000,0.000
2025-03-18,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,BigQuery Storage API,0.000,0.000,0.000,0.000
2025-03-18,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Compute Engine,0.000,0.000,0.000,0.000
2025-03-18,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,Biiling,biiling-424319,342265124103,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,Snowflake,datos-433017,964471574790,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,VM Manager,0.256,-0.256,0.000,0.000
2025-03-18,telconor,telconor,26233976157,cPanel & WHM Web Hosting Panel for Ubuntu - BYOL,0.000,0.000,0.000,0.000
2025-03-18,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Deep Learning VM,0.000,0.000,0.000,0.000
2025-03-18,gtd-prj-billing-001,gtd-prj-billing-001,487666489813,BigQuery,0.000,0.000,0.000,0.000
2025-03-18,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,BigQuery Storage API,0.000,0.000,0.000,0.000
2025-03-18,gtd-prj-prod-gcve-sistemas-002,gtd-prj-prod-gcve-sistemas-002,679602816297,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,Preventa,preventa-406613,594282942700,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Compute Engine,0.000,0.000,0.000,0.000
2025-03-18,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Deep Learning VM,0.000,0.000,0.000,0.000
2025-03-18,Preventa,preventa-406613,594282942700,Cloud Pub/Sub,0.000,0.000,0.000,0.000
2025-03-18,,,,Compute Engine,0.000,0.000,0.000,0.000
2025-03-18,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Compute Engine,0.000,0.000,0.000,0.000
2025-03-18,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,BigQuery,0.000,0.000,0.000,0.000
2025-03-18,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Dataplex,0.000,0.000,0.000,0.000
2025-03-18,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Compute Engine,0.000,0.000,0.000,0.000
2025-03-18,telconor,telconor,26233976157,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,BigQuery Storage API,0.000,0.000,0.000,0.000
2025-03-18,telconor,telconor,26233976157,cPanel & WHM on Ubuntu,0.000,0.000,0.000,0.000
2025-03-18,gtd-prj-billing-001,gtd-prj-billing-001,487666489813,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,Snowflake,datos-433017,964471574790,Secret Manager,0.000,0.000,0.000,0.000
2025-03-18,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Compute Engine,0.000,0.000,0.000,0.000
2025-03-18,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Networking,0.064,-0.064,0.000,0.000
2025-03-18,Demo IAGen - Cisco Mining,sincere-muse-439619-f5,11676406949,Artifact Registry,0.000,0.000,0.000,0.000
2025-03-18,gtd-prj-analitica-google,prime-apricot-429120-j5,890025842002,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,primus-prj-m2vm-host-001,primus-prj-m2vm-host-001,678410470076,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Dataplex,0.000,0.000,0.000,0.000
2025-03-18,gtd-prj-prod-gcve-uah-001,gtd-prj-prod-gcve-uah-001,206659077032,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-18,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Deep Learning VM,0.000,0.000,0.000,0.000
2025-03-18,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Vertex AI Search,0.367,0.000,-0.367,0.000
2025-03-18,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Networking,0.029,-0.029,0.000,0.000
2025-03-18,Preventa,preventa-406613,594282942700,Cloud Monitoring,0.000,0.000,0.000,0.000
2025-03-17,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,VMware Engine,1969.152,0.000,0.000,1969.152
2025-03-17,gtd-prj-prod-gcve-sistemas-002,gtd-prj-prod-gcve-sistemas-002,679602816297,VMware Engine,1924.128,0.000,0.000,1924.128
2025-03-17,gtd-prj-backup-veeam-001,gtd-prj-backup-veeam-001,556560816349,Cloud Storage,1329.817,0.000,0.000,1329.817
2025-03-17,,,,Support,411.594,0.000,0.000,411.594
2025-03-17,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Compute Engine,396.228,0.000,0.000,396.228
2025-03-17,gtd-prj-backup-001,gtd-prj-backup-001,18927912085,Cloud Storage,281.734,0.000,0.000,281.734
2025-03-17,gtd-private-interconnect,gtd-private-interconnect,549706777962,Compute Engine,198.904,0.000,0.000,198.904
2025-03-17,gtd-prj-suralis,gtd-prj-suralis,101376950122,Cloud Storage,66.361,0.000,0.000,66.361
2025-03-17,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Storage,53.520,0.000,0.000,53.520
2025-03-17,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Compute Engine,21.937,0.000,0.000,21.937
2025-03-17,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Managed Service for Microsoft Active Directory,19.200,0.000,0.000,19.200
2025-03-17,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Networking,17.573,-0.256,0.000,17.316
2025-03-17,Snowflake,datos-433017,964471574790,Cloud Composer,16.944,0.000,0.000,16.944
2025-03-17,gtd-prj-codelpa,gtd-prj-codelpa,512988914564,Cloud Storage,14.376,0.000,0.000,14.376
2025-03-17,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Cloud SQL,7.647,0.000,0.000,7.647
2025-03-17,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Compute Engine,5.649,0.000,0.000,5.649
2025-03-17,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Vertex AI,4.531,0.000,0.000,4.531
2025-03-17,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Vertex AI,4.347,0.000,0.000,4.347
2025-03-17,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Vertex AI,4.174,0.000,0.000,4.174
2025-03-17,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Networking,3.341,0.000,0.000,3.341
2025-03-17,telconor,telconor,26233976157,Compute Engine,3.328,0.000,0.000,3.328
2025-03-17,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Networking,3.204,0.000,0.000,3.204
2025-03-17,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Networking,3.223,-0.019,0.000,3.204
2025-03-17,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Networking,3.204,0.000,0.000,3.204
2025-03-17,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Compute Engine,2.467,0.000,0.000,2.467
2025-03-17,Snowflake,datos-433017,964471574790,Compute Engine,2.395,0.000,0.000,2.395
2025-03-17,Snowflake,datos-433017,964471574790,Networking,2.136,-0.534,0.000,1.602
2025-03-17,Preventa,preventa-406613,594282942700,Networking,1.605,-0.003,0.000,1.602
2025-03-17,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,BigQuery Reservation API,1.335,0.000,0.000,1.335
2025-03-17,Snowflake,datos-433017,964471574790,Cloud Monitoring,1.108,0.000,0.000,1.108
2025-03-17,Preventa,preventa-406613,594282942700,Cloud Storage,0.815,0.000,0.000,0.815
